,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
1656,IDN,Tanpa Rasa Bersalah,Fabio Asher,ASHER,82,2023-02-02,AR,0.597,0.736,277000,0.317,0.0,5,0.16,-12.499,1,0.0314,120.101,4,0.177
1657,IDN,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),82,2018-10-25,AR,0.67,0.237,218293,0.743,0.0,10,0.465,-4.993,1,0.0393,125.944,4,0.571
1658,IDN,Take A Chance With Me,NIKI,Nicole,72,2022-08-11,AR,0.599,0.843,303933,0.42,0.000262,10,0.103,-11.637,1,0.0645,93.981,4,0.506
1659,IDN,Tanpa Pesan Terakhir,Seventeen,Dunia Yang Indah,78,2010-01-01,AR,0.46,0.231,289280,0.72,5.43e-05,4,0.228,-4.062,1,0.0322,134.965,4,0.426
1660,IDN,Runtuh,Feby Putri,Runtuh,83,2021-10-01,AR,0.593,0.876,223974,0.287,0.000136,3,0.119,-13.164,1,0.0289,127.783,4,0.191
1661,IDN,Somebody's Pleasure,Aziz Hedra,Somebody's Pleasure,84,2023-01-27,AR,0.633,0.842,223957,0.491,3.84e-06,10,0.172,-6.847,1,0.0336,116.974,4,0.234
1662,IDN,Komang,Raim Laode,Komang,83,2022-08-17,AR,0.696,0.415,222707,0.412,6.16e-05,7,0.1,-8.547,1,0.027,133.913,4,0.349
1663,IDN,Hapus Aku,Nidji,Breakthru,77,2005-03-03,AR,0.642,0.383,252613,0.781,0.000284,7,0.179,-6.285,1,0.0285,128.98,4,0.6
1664,IDN,Satu-Satu,Idgitaf,Mengudara,81,2023-07-28,AR,0.378,0.652,285072,0.517,0.0,4,0.0898,-5.584,1,0.0639,199.811,4,0.512
1665,IDN,Semua Aku Dirayakan,Nadin Amizah,"Untuk Dunia, Cinta, dan Kotornya",70,2023-10-13,AR,0.319,0.959,310625,0.322,0.000568,4,0.0947,-10.475,1,0.0313,80.492,4,0.212
1666,IDN,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
1667,IDN,Cincin,Hindia,Lagipula Hidup Akan Berakhir,81,2023-07-07,AR,0.531,0.00445,266330,0.882,0.0,4,0.621,-4.205,0,0.0559,155.024,4,0.476
1668,IDN,Duka,Last Child,Duka,82,2016-09-25,AR,0.566,0.122,325147,0.885,3.75e-06,0,0.049,-4.664,1,0.0355,135.015,4,0.31
1669,IDN,Trauma,Aan Story,Trauma,82,2023-03-15,AR,0.643,0.83,218073,0.509,0.0,4,0.0812,-7.405,1,0.0329,115.997,4,0.401
1670,IDN,Usai,Tiara Andini,Usai,81,2022-11-25,AR,0.461,0.863,217200,0.36,2.51e-05,7,0.0914,-8.99,1,0.0269,109.236,4,0.131
1671,IDN,Kau Rumahku,raissa anggiani,Kau Rumahku,82,2022-01-10,AR,0.35,0.873,275250,0.323,1.48e-06,1,0.103,-8.982,1,0.0369,169.513,3,0.278
1672,IDN,Evaluasi,Hindia,Menari Dengan Bayangan,81,2019-11-29,AR,0.609,0.00194,194469,0.966,2.83e-06,7,0.304,-4.469,1,0.0571,102.014,4,0.505
1673,IDN,Rayuan Perempuan Gila,Nadin Amizah,"Untuk Dunia, Cinta, dan Kotornya",70,2023-10-13,AR,0.396,0.865,320000,0.406,0.0755,1,0.371,-8.813,1,0.0297,104.991,4,0.206
1674,IDN,Serana,For Revenge,Perayaan Patah Hati - Babak 1,79,2022-09-06,AR,0.429,0.0264,251077,0.709,0.0137,2,0.135,-5.54,1,0.0297,130.046,4,0.26
1675,IDN,Saat Kau Telah Mengerti,Virgoun,Saat Kau Telah Mengerti,82,2023-01-13,AR,0.378,0.802,290752,0.306,0.0,8,0.0802,-10.445,1,0.0376,73.061,4,0.25
1676,IDN,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),90,2023-06-23,AR,0.522,0.0545,244685,0.641,0.0,8,0.162,-6.287,1,0.0318,87.51,4,0.202
1677,IDN,Cintanya Aku,Tiara Andini,Cintanya Aku,81,2021-01-22,AR,0.516,0.722,234125,0.338,1.22e-05,0,0.105,-8.81,0,0.0294,118.422,4,0.328
1678,IDN,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
1679,IDN,Rumah Ke Rumah,Hindia,Menari Dengan Bayangan,81,2019-11-29,AR,0.72,0.456,277457,0.786,0.616,11,0.186,-7.396,1,0.0319,116.032,4,0.488
1680,IDN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,2023-11-03,AR,0.79,0.312,183551,0.831,0.0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
1681,IDN,Monokrom,Tulus,Monokrom,81,2016-08-03,AR,0.534,0.573,214567,0.462,5.59e-06,6,0.0974,-9.383,1,0.0326,88.046,4,0.519
1682,IDN,Kembali Pulang,Suara Kayu,Kembali Pulang,81,2022-10-28,AR,0.559,0.95,207899,0.236,0.00673,1,0.105,-10.619,1,0.0282,141.977,3,0.33
1683,IDN,Sial,Mahalini,fábula,81,2023-01-23,AR,0.562,0.893,243725,0.433,2.13e-06,2,0.122,-6.785,1,0.0397,119.998,4,0.192
1684,IDN,Angels Like You,Miley Cyrus,Plastic Hearts,89,2020-11-27,AR,0.672,0.0981,196453,0.642,0.0,5,0.1,-4.035,1,0.0313,121.981,4,0.494
1685,IDN,Separuh Nafas,Dewa 19,The 2000's Greatest,78,2007-03-12,AR,0.567,0.00393,222029,0.944,0.000606,5,0.0705,-6.074,1,0.0417,100.027,4,0.964
1686,IDN,Rahasia Hati,Element,Paradoks,79,2002,AR,0.542,0.166,191950,0.526,0.0,11,0.116,-7.316,0,0.0263,75.098,4,0.394
1687,IDN,Selamat (Selamat Tinggal),Virgoun,Selamat (Selamat Tinggal),80,2019-06-17,AR,0.361,0.523,313671,0.581,5.42e-06,0,0.118,-8.502,1,0.0302,79.59,4,0.372
1688,IDN,Interaksi,Tulus,Manusia,78,2022-03-03,AR,0.464,0.778,170000,0.344,1.23e-06,9,0.132,-8.302,1,0.033,177.713,4,0.751
1689,IDN,Car's Outside,James Arthur,YOU,88,2019-10-18,AR,0.338,0.039,248373,0.562,0.0,9,0.107,-7.181,1,0.029,149.907,4,0.259
1690,IDN,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
1691,IDN,Bertaut,Nadin Amizah,Selamat Ulang Tahun,80,2020-05-28,AR,0.47,0.933,315961,0.131,0.00245,6,0.109,-13.29,1,0.0362,118.836,3,0.115
1692,IDN,Starboy,The Weeknd,Starboy,94,2016-11-25,AR,0.679,0.141,230453,0.587,6.35e-06,7,0.137,-7.015,1,0.276,186.003,4,0.486
1693,IDN,Nemen - Hiphop Dangdut Version,NDX A.K.A.,Nemen (Hiphop Dangdut Version),79,2023-09-06,AR,0.644,0.51,274880,0.762,1.77e-06,6,0.176,-6.964,1,0.0321,148.004,4,0.529
1694,IDN,Secukupnya,Hindia,Menari Dengan Bayangan,79,2019-11-29,AR,0.731,0.19,205466,0.796,0.0606,9,0.354,-5.098,0,0.0344,102.006,4,0.933
1695,IDN,Sempurna,Andra & The Backbone,Andra & The Backbone,81,2006-12-28,AR,0.358,0.726,268423,0.32,0.0,4,0.105,-9.946,1,0.0308,115.499,3,0.384
1696,IDN,I Wanna Be Yours,Arctic Monkeys,AM,95,2013-09-09,AR,0.464,0.136,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479
1697,IDN,Jendela Kelas 1,Iwan Fals,Sumbang,71,1983-03-03,AR,0.439,0.601,214320,0.55,0.692,3,0.176,-6.646,1,0.0262,87.399,4,0.264
1698,IDN,Surat Hati,Devano,Surat Hati,79,2023-08-11,AR,0.538,0.792,294667,0.381,4.77e-05,5,0.087,-12.68,1,0.0304,90.036,4,0.302
1699,IDN,Standing Next to You,Jung Kook,GOLDEN,93,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
1700,IRL,Stick Season,Noah Kahan,Stick Season,89,2022-10-14,AR,0.662,0.782,182347,0.488,0.0,9,0.102,-6.894,1,0.0682,117.913,4,0.817
1701,IRL,Prada,cassö,Prada,94,2023-08-11,AR,0.638,0.001,132359,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422
1702,IRL,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
1703,IRL,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,2023-10-26,AR,0.596,0.0504,229478,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176
1704,IRL,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
1705,IRL,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,93,2023-08-25,AR,0.429,0.554,227196,0.453,2e-06,0,0.102,-7.746,1,0.0459,77.639,4,0.155
1706,IRL,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
1707,IRL,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
1708,IRL,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
1709,IRL,Water,Tyla,Water,95,2023-07-28,AR,0.673,0.0856,200256,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
1710,IRL,DNA (Loving You) [feat. Hannah Boleyn],Billy Gillies,DNA (Loving You) [feat. Hannah Boleyn],76,2023-07-28,AR,0.731,0.0112,164920,0.867,0.0291,9,0.0863,-6.169,0,0.0576,142.048,4,0.23
1711,IRL,Something in the Orange,Zach Bryan,Something in the Orange,90,2022-04-22,AR,0.369,0.555,228013,0.192,8.35e-06,4,0.0954,-12.151,0,0.04,175.212,3,0.148
1712,IRL,adore u,Fred again..,adore u,83,2023-08-11,AR,0.747,0.582,220653,0.867,0.00413,0,0.114,-7.311,1,0.088,124.015,4,0.684
1713,IRL,vampire,Olivia Rodrigo,GUTS,95,2023-09-08,AR,0.511,0.177,219724,0.532,0.0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
1714,IRL,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,2023-05-25,AR,0.671,0.0207,176579,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
1715,IRL,Asking,Sonny Fodera,Asking,80,2023-07-07,AR,0.477,0.0213,191591,0.854,1.67e-05,4,0.19,-5.274,0,0.0896,126.965,4,0.395
1716,IRL,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
1717,IRL,Sprinter,Dave,Sprinter,92,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
1718,IRL,Giving Me,Jazzy,Giving Me,81,2023-03-10,AR,0.735,0.329,169000,0.651,0.000205,7,0.131,-9.25,0,0.112,127.07,4,0.476
1719,IRL,The Night We Met,Lord Huron,Strange Trails,83,2015-04-07,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
1720,IRL,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,Can’t Catch Me Now (from The Hunger Games: The Ballad of Songbirds & Snakes),81,2023-11-03,AR,0.521,0.838,205484,0.366,4.11e-06,11,0.12,-7.698,0,0.034,141.965,4,0.225
1721,IRL,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,2023-07-13,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
1722,IRL,Another Love,Tom Odell,Long Way Down (Deluxe),92,2013-06-24,AR,0.445,0.695,244360,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131
1723,IRL,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,1994-10-28,AR,0.336,0.164,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
1724,IRL,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,2023-07-07,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
1725,IRL,One Of Your Girls,Troye Sivan,Something To Give Each Other,88,2023-10-13,AR,0.629,0.0878,181482,0.654,0.00655,11,0.22,-7.852,0,0.0584,93.034,4,0.799
1726,IRL,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
1727,IRL,(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana,44,2023-09-29,AR,0.671,0.12,231545,0.876,0.188,7,0.0823,-5.681,0,0.0352,129.998,4,0.964
1728,IRL,Dial Drunk (with Post Malone),Noah Kahan,Dial Drunk (with Post Malone),86,2023-07-18,AR,0.667,0.121,213817,0.613,0.0,8,0.113,-7.147,1,0.0313,112.046,4,0.681
1729,IRL,Now And Then,The Beatles,Now And Then,85,2023-11-02,AR,0.442,0.238,248333,0.605,6.44e-05,4,0.307,-4.639,0,0.0284,87.194,4,0.358
1730,IRL,Evergreen,Richy Mitch & The Coal Miners,RMCM,86,2017-05-17,AR,0.555,0.557,87000,0.216,0.00416,3,0.109,-11.661,1,0.0721,79.109,3,0.504
1731,IRL,Iris,The Goo Goo Dolls,Dizzy up the Girl,87,1998-09-11,AR,0.315,0.00125,289533,0.715,7.97e-06,11,0.0942,-8.072,0,0.0362,155.925,3,0.497
1732,IRL,Daylight,David Kushner,Daylight,95,2023-04-14,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
1733,IRL,ten,Fred again..,ten,80,2023-10-13,AR,0.765,0.818,182013,0.468,0.00708,11,0.109,-10.343,0,0.328,127.984,4,0.347
1734,IRL,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),90,2023-10-26,AR,0.626,0.0656,279833,0.547,1.67e-05,4,0.149,-8.285,1,0.0342,109.946,4,0.192
1735,IRL,Zombie,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),86,1994-10-03,AR,0.309,0.0158,306440,0.649,0.00591,7,0.367,-8.994,1,0.035,166.915,4,0.312
1736,IRL,You’re Gonna Go Far,Noah Kahan,Stick Season (We'll All Be Here Forever),82,2023-06-09,AR,0.59,0.599,286369,0.36,0.0,7,0.112,-9.643,1,0.0301,169.909,4,0.379
1737,IRL,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,88,2008-05-26,AR,0.486,0.0954,242373,0.617,3.23e-06,5,0.109,-7.115,0,0.0287,138.015,4,0.417
1738,IRL,bad idea right?,Olivia Rodrigo,GUTS,92,2023-09-08,AR,0.627,0.00193,184784,0.879,6.87e-06,9,0.0647,-3.446,1,0.0955,129.979,4,0.748
1739,IRL,Good Love,Hannah Laing,Good Love,79,2023-05-12,AR,0.775,0.127,169535,0.817,0.00273,1,0.215,-4.921,1,0.0656,140.033,4,0.386
1740,IRL,Anti-Hero,Taylor Swift,Midnights,93,2022-10-21,AR,0.637,0.13,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
1741,IRL,Take Me to Church,Hozier,Hozier (Expanded Edition),80,2014-09-19,AU,0.566,0.634,241693,0.664,0.0,4,0.116,-5.303,0,0.0464,128.945,4,0.437
1742,IRL,get him back!,Olivia Rodrigo,GUTS,90,2023-09-08,AR,0.546,0.0135,211141,0.846,0.0,5,0.607,-5.719,1,0.181,162.043,4,0.74
1743,IRL,Riptide,Vance Joy,Dream Your Life Away (Special Edition),83,2014-09-09,AR,0.484,0.431,204280,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
1744,IRL,As It Was,Harry Styles,Harry's House,95,2022-05-20,AR,0.52,0.342,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
1745,IRL,Candy,Paolo Nutini,Sunny Side Up,51,2009-05-29,CA,0.612,0.373,298693,0.601,0.0,7,0.156,-7.809,1,0.0421,125.164,4,0.368
1746,IRL,Hate It Or Love It,The Game,The Documentary,85,2005,AR,0.802,0.14,206400,0.785,0.0,9,0.123,-4.781,1,0.207,99.998,4,0.435
1747,IRL,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),89,1977-02-04,AR,0.828,0.0644,257800,0.492,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,0.789
1748,IRL,Last Night,Morgan Wallen,One Thing At A Time,86,2023-03-03,AR,0.492,0.467,163855,0.675,0.0,6,0.142,-5.456,1,0.0389,203.759,4,0.478
1749,IRL,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),90,2023-10-26,AR,0.575,0.000418,231000,0.824,0.0214,2,0.0901,-4.823,1,0.038,94.971,4,0.292
1750,ISL,Skína,PATRi!K,Skína,53,2023-07-21,AR,0.686,0.0184,179512,0.688,0.0,6,0.34,-6.76,0,0.038,123.027,4,0.865
1751,ISL,Krumla,ICEGUYS,Krumla,51,2023-07-21,AR,0.753,0.0205,195464,0.793,0.0,7,0.0448,-3.981,0,0.0484,104.934,4,0.418
1752,ISL,Dvel ég í draumahöll,Hafdís Huld,Vögguvísur,52,2012-06-04,AR,0.729,0.9,108902,0.15,8.74e-06,11,0.102,-13.306,1,0.0361,120.043,4,0.397
1753,ISL,Prada,cassö,Prada,94,2023-08-11,AR,0.638,0.001,132359,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422
1754,ISL,Rúlletta,ICEGUYS,Rúlletta,49,2023-06-16,AR,0.748,0.00129,219519,0.608,0.0,9,0.0891,-5.977,1,0.0531,129.99,4,0.813
1755,ISL,Litlar stjörnur,Hafdís Huld,Vögguvísur,49,2012-06-04,AR,0.698,0.912,152416,0.118,0.0,5,0.116,-12.113,1,0.0298,93.086,4,0.552
1756,ISL,Stingið henni í steininn,ICEGUYS,Stingið henni í steininn,48,2023-09-29,AR,0.668,0.195,191928,0.779,0.0,11,0.0655,-4.684,1,0.0675,82.956,4,0.515
1757,ISL,Sofðu unga ástin mín,Hafdís Huld,Vögguvísur,48,2012-06-04,AR,0.617,0.928,133050,0.11,0.0,4,0.11,-10.594,0,0.0343,127.658,3,0.385
1758,ISL,Óskasteinar,Hafdís Huld,Vögguvísur,48,2012-06-04,AR,0.697,0.911,99614,0.0953,0.0,9,0.109,-13.16,0,0.0314,79.866,4,0.64
1759,ISL,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
1760,ISL,Sofa urtubörn,Hafdís Huld,Vögguvísur,48,2012-06-04,AR,0.715,0.921,150883,0.091,0.0,9,0.101,-13.713,1,0.0375,119.95,4,0.542
1761,ISL,Bakka ekki út,Aron Can,Bakka ekki út,47,2023-05-12,AR,0.789,0.143,164187,0.505,0.0,4,0.126,-9.499,0,0.0611,144.933,4,0.322
1762,ISL,SÍMINN DAUÐUR,Izleifur,SÍMINN DAUÐUR,39,2023-11-03,AR,0.713,0.0118,122459,0.757,9.29e-05,2,0.359,-5.947,1,0.119,152.172,4,0.669
1763,ISL,IDGAF (feat. Yeat),Drake,For All The Dogs,94,2023-10-06,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
1764,ISL,Ljós,Hafdís Huld,Vögguvísur,47,2012-06-04,AR,0.742,0.89,197137,0.0915,0.0,2,0.0926,-13.086,1,0.0438,146.165,3,0.813
1765,ISL,Bíum bíum bambaló,Hafdís Huld,Vögguvísur,47,2012-06-04,AR,0.777,0.926,175404,0.1,0.0,2,0.0947,-14.009,0,0.0377,99.979,4,0.641
1766,ISL,Ævintýralönd,Hafdís Huld,Vögguvísur,47,2012-06-04,AR,0.627,0.918,191332,0.123,1.14e-05,0,0.0997,-14.632,1,0.0298,73.551,3,0.351
1767,ISL,Góða nótt,Hafdís Huld,Vögguvísur,46,2012-06-04,AR,0.797,0.954,132447,0.175,0.0,9,0.115,-11.86,1,0.0325,99.902,3,0.635
1768,ISL,Elska,Daniil,Elska,46,2023-08-03,AR,0.721,0.00789,157507,0.601,0.0022,9,0.116,-7.591,1,0.0364,115.995,4,0.0767
1769,ISL,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
1770,ISL,Frost er úti fuglinn minn,Hafdís Huld,Vögguvísur,46,2012-06-04,AR,0.504,0.937,125852,0.118,0.0,9,0.0619,-13.917,1,0.0392,113.507,3,0.6
1771,ISL,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
1772,ISL,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,2023-07-07,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
1773,ISL,Sólskin,Hafdís Huld,Vögguvísur,45,2012-06-04,AR,0.747,0.92,99753,0.149,0.0,0,0.105,-11.752,1,0.0324,85.049,4,0.606
1774,ISL,Sofðu,Hafdís Huld,Vögguvísur,46,2012-06-04,AR,0.684,0.935,193283,0.117,0.0,2,0.0762,-12.232,0,0.0349,125.928,3,0.671
1775,ISL,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,1994-10-28,AR,0.336,0.164,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
1776,ISL,Bí bí og blaka,Hafdís Huld,Vögguvísur,46,2012-06-04,AR,0.602,0.952,123577,0.0242,0.0,0,0.105,-16.589,1,0.0426,96.834,4,0.29
1777,ISL,Nóttin læðist inn,Hafdís Huld,Vögguvísur,45,2012-06-04,AR,0.716,0.926,182091,0.124,0.0,0,0.103,-12.602,1,0.0394,120.015,4,0.496
1778,ISL,ALEINN,Daniil,600,45,2023-03-24,AR,0.766,0.11,136347,0.574,1.14e-05,2,0.216,-6.716,0,0.0401,116.024,4,0.488
1779,ISL,Þú ert,Hafdís Huld,Vögguvísur,45,2012-06-04,AR,0.581,0.828,135326,0.19,2.57e-05,7,0.151,-13.84,1,0.031,78.347,4,0.298
1780,ISL,HITIII á klúbbnum,PATRi!K,PBT,46,2023-05-05,AR,0.71,0.0904,177187,0.836,0.0,7,0.335,-6.263,0,0.06,126.985,4,0.623
1781,ISL,Dýrð í dauðaþögn,BRÍET,Stór Agnarögn,15,2022-08-16,CA,0.425,0.00457,199120,0.73,0.00281,4,0.144,-9.038,1,0.0546,180.1,4,0.129
1782,ISL,Water,Tyla,Water,95,2023-07-28,AR,0.673,0.0856,200256,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
1783,ISL,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,For All The Dogs,88,2023-10-06,AR,0.645,0.0377,319192,0.729,0.0,2,0.384,-4.56,1,0.0528,146.01,4,0.142
1784,ISL,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
1785,ISL,Rúntarinn,Steindi Jr.,Rúntarinn,44,2023-08-03,AR,0.759,0.0537,165812,0.775,1.79e-06,7,0.141,-5.957,1,0.16,154.874,4,0.596
1786,ISL,Sitt sýnist hverjum,Úlfur Úlfur,Hamfarapopp,40,2023-10-27,AR,0.887,0.0265,220652,0.61,3.45e-06,9,0.11,-7.902,1,0.256,142.009,4,0.486
1787,ISL,prettyboitjokko,PATRi!K,prettyboitjokko,43,2023-03-03,AR,0.655,0.0227,173402,0.831,0.000277,6,0.0619,-5.848,1,0.0399,134.832,4,0.926
1788,ISL,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
1789,ISL,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
1790,ISL,Í síðasta skipti,Friðrik Dór,Segir ekki neitt,41,2018-10-01,AR,0.749,0.455,179908,0.362,0.0,1,0.15,-8.395,1,0.0369,130.051,3,0.325
1791,ISL,The Night We Met,Lord Huron,Strange Trails,83,2015-04-07,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
1792,ISL,ÁÐUR FYRR,ISSI,ÁÐUR FYRR,42,2023-10-13,AR,0.524,0.382,151169,0.831,0.0,9,0.239,-5.888,0,0.046,111.983,4,0.498
1793,ISL,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,2023-05-25,AR,0.671,0.0207,176579,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
1794,ISL,Pink + White,Frank Ocean,Blonde,91,2016-08-20,AR,0.545,0.667,184516,0.545,5.48e-05,9,0.417,-7.362,1,0.107,159.94,3,0.549
1795,ISL,FLÝG UPP,Aron Can,"ANDI, LÍF, HJARTA, SÁL",41,2021-06-25,AR,0.66,0.103,252920,0.818,0.000692,5,0.0715,-7.335,1,0.115,163.933,4,0.434
1796,ISL,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,2023-07-13,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
1797,ISL,Sprinter,Dave,Sprinter,92,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
1798,ISL,Rómeó og Júlía,Bubbi Morthens,Kona,42,1985-06-06,AR,0.415,0.505,297866,0.372,0.0,9,0.0861,-12.62,1,0.031,64.942,4,0.124
1799,ISL,Snjókorn falla,Laddi,Jóla hvað?,32,2007-01-01,AR,0.824,0.483,201689,0.621,1.2e-06,9,0.112,-6.975,1,0.031,102.181,4,0.909
1800,ISR,יהיה טוב,Jasmin Moallem,אין עולם,64,2023-05-30,AR,0.604,0.725,196549,0.423,0.000569,11,0.108,-11.237,0,0.202,104.238,4,0.303
1801,ISR,לצאת מדיכאון,יגל אושרי,לצאת מדיכאון,63,2023-08-15,AR,0.553,0.432,190039,0.48,0.0,3,0.13,-9.552,1,0.0301,126.964,4,0.41
1802,ISR,יהיה טוב & מים שקופים,Omer Adam,יהיה טוב & מים שקופים,64,2023-09-05,AR,0.404,0.822,287141,0.365,0.0,10,0.659,-8.057,0,0.0364,93.995,4,0.452
